contig_id	IT1_A	IT1_B	IT1_C	IT2_A	IT2_B	IT2_C	IT3_A	IT3_B	IT3_C	IT4_A	IT4_B	IT4_C
IT2_1805328	3.7925087779923836	3.875413779362944	3.711996705157253	3.996523792309851	4.0661397844781195	3.6212344688227764	3.478082477863225	3.663859979669104	3.502892610489485	3.3190509819524405	2.8706835261291657	3.350458667434296
IT2_1811558	3.8962763452663083	3.8867532320580382	3.1900607670375325	3.5430515683917765	4.059810332932983	4.121968858697344	3.2293623263302886	2.5353467453343317	3.120167362049732	3.476240619619859	4.0348514979247865	3.7471322590038727
IT2_1813353	2.9550209358913984	3.132752776174844	3.002216076647901	3.395222447399546	2.7368178582486404	3.795982874475223	4.314782187559526	4.3716646092367535	4.153052368935432	4.720279929896772	4.440942708871225	4.673002476061695
IT2_1815794	4.228793172975854	4.190536887432143	4.069110664439809	4.482310000764672	4.504373948947795	4.1901214079180695	4.616441098584604	3.921877177514246	4.098780037793794	4.157830162354946	4.345690280709949	4.229687910235214
IT2_1817701	4.526725130394693	4.703591115231475	4.43522739921963	4.693336052882915	4.677868399786536	4.662489972859683	4.8522045080858405	4.678883314589701	4.762092754057289	4.709046079541955	4.757499169961455	4.657500941844697
IT2_1821412	4.464907330037533	4.4559767534939265	4.2936647324715596	4.439277632136445	4.399089432732956	4.452366348709071	4.013348317577576	4.353221946590175	4.364549672789392	4.036463965670692	4.268367872607921	4.013536658245549
IT2_1822651	4.418953065248671	4.206151543116476	4.074285420653334	4.356072498585576	4.096601962584097	4.605510766588352	4.474623025122886	4.7530965767678675	4.2722779200845356	4.184555857341297	4.447744954368892	4.356017057889598
IT2_1825877	4.07895942277135	4.20345660059427	4.332475415577177	4.073736940867656	4.315257758674451	4.1407480397270895	4.517142509692586	4.1952501952817824	4.406286079641559	4.3990148279942645	4.460724178780497	4.444943219335563
IT2_1827189	4.271380406448106	4.409407007155761	4.36310237963057	4.289727113275507	4.691481076657147	4.411337462853199	4.359535969137355	4.875396744364229	4.7878495141140895	4.9715690915816175	4.8809101185183925	4.971024822750746
IT2_1830049	3.546437591367441	3.4965624491110225	3.229979109998499	3.816687297313435	4.064949849681061	3.901020436405702	3.986140155597116	3.9959788994098955	3.810171973556572	3.9905956689416238	4.092578620326844	4.379313134961634
IT2_1831232	3.677160819553422	3.331170752567968	3.558315401638244	3.75529843271707	3.9501167063279903	4.151514371320226	3.4240250820953	4.176408229614365	3.9545579719372044	4.401033369792355	4.271906567866875	4.398092912166474
IT2_1833948	5.084793389358777	5.3157451969783835	5.221517667694836	5.348769200087555	5.3205734811446845	5.253078237692464	5.4907193464032575	5.509531042178116	5.316943492721644	5.17415511932202	5.210498010112852	5.313447697603621
IT2_183757	5.613493628660884	5.520310621023561	5.550603630574724	5.603524965754755	5.719025287760147	5.874947096607577	5.332807707834148	5.509482389403594	5.37603576202463	5.193153222182879	5.214286092679561	5.248875705233313
IT2_1838210	3.18109207541367	3.968254161988998	3.7396014163311797	4.113713454037119	3.262681860752818	4.019191521575887	3.8470719341525736	4.1350713542465245	3.6139779575111364	3.217011669633465	3.4739241551640374	3.3990032095046456
IT2_18384	3.5676741494035764	3.545906698820684	4.132112557824993	4.208905680989914	3.650352102258643	3.950865048981304	2.957473467153208	1.5735813460366443	3.2965218476239326	3.526306329360846	3.283213041909542	2.6999989331414334
IT2_1849754	3.6426245194262665	2.965293904934629	2.218102426476842	3.904141188841182	3.737019732383472	3.9126752613876175	3.6349308708660533	3.4369219662610364	3.132752902399397	3.644600591440993	3.0391516062881143	2.7620784707156565
IT2_1852699	3.9075375404016857	3.585256681717076	3.7111776469304174	3.944554428572556	3.9624352127287423	3.9272898579669135	3.917810366769884	3.6591480831364054	3.558460310743941	3.7708144889512085	3.726612703583421	3.796851951878867
IT2_185357	5.168555006591199	5.190519138522596	5.301906183137338	5.242062739065713	4.630795999157057	4.999009609471567	4.762643282826331	4.604367186413667	4.784055054385077	4.913810152247445	4.8499254627063735	4.6639677244141104
IT2_1857676	5.2157049813913	5.236018416774577	5.373910482078841	4.70963505000514	4.517873018906576	4.460335965984259	0.5225785490441134	0.45443253487747937	1.3339308869025535	1.2476574441441333	0.6298891812876319	1.3308206056944214
IT2_185805	4.554912963929711	4.725001431821872	4.6118118913288715	4.6707756134041984	4.6786618535098725	5.001508914570316	5.0962101473615995	4.937514845834159	4.933862500084856	4.7345806758111735	4.655412244969454	4.71602135522895
IT2_1859834	4.8386219910978925	4.9406048870686865	4.594085173235448	4.9787014752816	4.682867060461108	5.015378435874424	5.322141916920264	5.096632065655779	5.1321249271067515	5.247021669201903	5.24960573761273	5.236116311923551
IT2_1860792	2.900562517410419	2.4161093270175877	2.7375032380656488	3.8078599766902395	2.8464660225361746	3.6792583114312416	3.078943412003922	3.136094864545642	3.4822839570428914	3.864064878795435	4.135089779022798	3.884902945219912
IT2_1870648	3.946262810718733	3.8293809102417846	4.087168701639385	4.138896703465967	3.9097935308629337	3.740693199980394	4.029062179229155	3.9539966838355833	4.330254882677488	4.953653285204216	4.756984440697972	4.590723401792619
IT2_1870680	3.9272141565839194	3.856099806491794	4.081388435157733	3.848442285841129	4.012547695258804	4.059294558292177	3.9945668092289424	3.6233489260179645	3.638621927279401	3.728847024371179	3.830617904575598	3.76420804001611
IT2_1876323	5.3653009244423835	5.3079504646714755	5.316044317266013	5.314931070220663	5.371279252437987	5.07054625529726	4.904080513472446	5.300227683111215	5.077985424385027	4.856966123675038	4.846740969584294	4.8499773506856565
IT2_1876773	3.921548697693769	3.7099342458918154	3.8065249759656896	3.974615469823576	3.8256116949126238	4.051438623615014	3.781951746640591	3.503696695399533	3.20692898187134	3.4950248901226417	3.5419918611318457	3.42872631569932
IT2_1876878	5.035881781363949	4.940839834189811	4.876836589254635	4.916469403098099	5.02296620573122	4.615256355704991	4.212931751186184	4.910055024962508	4.895973593477835	5.205137104472242	4.937860380439073	5.108743482579694
IT2_1877315	3.63829392931273	3.8342365468160966	3.8055641147754247	3.799614834477731	4.149244334782065	4.0056114193785985	4.170936570830592	4.17027563767643	4.006549008080965	3.927395501821477	4.121021971639352	4.132886270747224
IT2_1882303	2.571411810848159	3.1493158179523175	3.879802982869914	4.274827142515911	3.853350207271494	3.7668276545062005	4.093907727643018	3.696090389828379	3.7294057258843747	3.8980278518993488	3.361603365758371	3.4553349798230317
IT2_1885032	4.235898499753441	4.289437577256757	4.341906497538081	3.942211448558954	3.9534413858288384	3.6394875012799996	3.7488179521512994	3.669557171733311	3.8774505070717473	3.9068428505239323	3.794831578435788	3.794516342817946
IT2_1888702	3.614256324626213	3.847080853915416	3.592982612577057	3.5741892546416896	3.6234745661892447	3.642683815172045	3.99373592497442	3.4261580132832585	3.896090900292303	3.7380577860791147	3.165191921683936	3.496637807309778
IT2_1889645	3.150390932101144	3.362416515844416	3.1319556253969276	3.6966663970925193	3.813529284766102	3.709584013782261	3.0897227675832615	3.371522235734352	3.215635961130991	3.892460887719853	4.038831235877907	3.8366131728879806
IT2_1891424	2.3862569005180676	3.1153096274742667	3.0797099951769082	3.02240388391621	3.843329107145459	4.094596616439648	2.790439244148158	3.479758737587246	3.297424407734387	3.26311607664593	2.8934720515631454	2.936645225313752
IT2_189518	4.024513089936439	3.712735803047542	3.77492078099262	3.8926019566429804	4.016120189412906	3.6863711449528647	4.385698261132973	4.110485523987809	4.591979297368065	4.570434488400541	4.4887856777339925	4.47675119974422
IT2_1898507	4.739435867354784	4.382411423502867	4.51860203481913	4.4974712449087715	4.11794297517611	4.372454273588037	4.398305881046643	4.117573938545601	4.441309913580373	3.4271560042099503	3.633747731712591	4.037567087696582
IT2_1898596	4.163449714189116	4.250080776277159	4.246600007249913	4.125793657092434	4.409294837904318	4.375494089355932	4.36842793593185	4.596213835985109	4.516608226956141	4.440529810189189	4.392763901434672	4.2715264706929945
IT2_1899504	3.4495592879053723	3.4921096947959596	3.361405792214725	3.906651647901356	3.432023976943874	3.3843927012166795	4.285113902657604	4.370823026998573	3.9540986079123104	4.234032715910382	4.169807342372662	3.9525054979212655
IT2_1900278	4.660779556149376	4.737513054301054	4.796305878372574	4.775549020356198	4.781643196944294	4.573075310258706	4.822655519051643	4.405182244415184	4.725646868309955	4.719810801965662	4.585305849876752	4.622516062699076
IT2_1900355	4.4582277250270215	4.229435650354669	4.459453050215715	4.209991526127113	3.94754392531148	4.160777416438344	4.21052984580753	4.074116630520019	4.102130262811099	4.369997169361744	4.374496660774315	4.355099755713912
IT2_1901288	3.5334756804770775	3.1791042872964046	3.299042884280086	3.447199875767414	4.346062088133834	3.617818420459301	3.5465741603013887	4.155081937562127	4.041615591956107	3.529162356736508	3.9018920537703874	3.8407070280711837
IT2_1902966	3.716363715030603	4.020816262863023	4.039475968564902	3.850243363905971	3.8603919681587144	4.251047390976456	3.6326001065426037	3.7949208602271605	4.033107741362475	3.807507015895048	3.639549352417343	3.7923936876359945
IT2_1903233	4.218919097191243	3.973615428687603	3.9516463351585442	4.467573230520754	4.210499099212841	4.505700901979337	2.3443318230767938	2.8214534949165646	2.794793467583701	2.2536336558322687	2.5687768458432396	2.8291913437632217
IT2_1904462	4.111514954978082	4.275471634022994	3.215332816543235	4.16476243314925	3.755934446189159	3.8860770475366575	3.5997050665618904	2.9389767854539035	3.9177734106875937	3.8526270459439274	3.778781436760593	3.8942291876621087
IT2_1905185	2.843249891754074	2.9865734641074986	3.855006484157166	3.067344199849453	3.282946031088018	3.6278425498399027	3.622330584379801	3.7059334038250906	3.6003296733938717	3.4574501494676397	2.9768039408523896	3.3782316966480783
IT2_1906859	3.1027471540181457	3.543060555167577	3.6040983463553498	3.3296749022163454	3.827915562891928	3.9983188748298355	2.7321026298015365	2.568030278756971	3.111561633551231	1.6731929394949778	2.3789683022221983	2.3713316423532462
IT2_1907733	3.920142399224307	3.8459754362497454	4.006752187784616	3.9857085596634416	3.662575713732187	3.785219267870144	3.541783162172387	3.7484462342748706	3.672703672128549	3.3353464572629017	3.4734679697776136	3.6864713460093435
IT2_1912579	5.115755892716166	1.147716296167095	1.4501663137982266	5.166957801848758	6.626456356716702	3.95167204368079	0.8990460317201737	1.4485778791879524	1.6008883421374243	0.25679312835114704	0.8073222185136173	0.5048829235817905
IT2_1917299	4.108505094883928	4.257738246316034	3.9381929507769264	3.9598530916664156	4.12781030333923	4.231092691072277	4.211335469504183	4.342118510775359	3.8727236397324525	4.107322985376174	4.328701906561366	4.109157922040312
IT2_1921505	3.036894799271732	3.1816709403327326	3.4348504390689243	3.4118412787196464	3.0902707380843237	3.827388897228949	2.2963383745198875	2.9820298324771617	3.5719947231687112	3.376970954446408	3.563199572508923	3.3911942803298074
IT2_1924491	3.2709146649567153	3.3589226510642884	3.57954539073867	3.556431798574865	3.346510086634706	3.1858455155485372	3.7185664720604175	3.888330974632323	3.385366638001666	3.5665740983162406	3.5502328567819363	3.841470609684658
IT2_1926243	4.515424408152107	4.632043234000613	4.98004825742604	4.568958842475974	4.325763412181577	4.663276007475941	4.817394300253286	4.413692454155642	4.713654513805495	4.863779939111137	4.907781717682343	4.797326764667526
IT2_1927323	3.412772148253404	3.2601486470087746	3.5365007149061105	4.030048279585603	3.542586479840763	3.910281759531106	4.4835250756462255	4.484162289092206	4.3302471488751415	4.778430292277731	4.393675622398261	4.669922997370549
IT2_1931137	3.2770646229423863	3.7308083088499573	3.229184895439956	3.804770118341901	3.8144640872870963	3.8771614605466582	3.5768625243636176	3.8551545267345584	3.568870325253461	3.29441957109157	3.277234562447934	3.1776203896131805
IT2_1932399	3.578585963878836	3.800493893230053	3.7550765502261703	3.691510415357021	3.5493847652391755	3.6812086363596577	3.820811808894544	3.8002013360915337	3.5254864603798417	3.561019489297913	3.5890459111401465	3.6060704479910823
IT2_19334	2.2386833560952946	3.0035239979265578	3.0973765397213007	2.6581909700766566	3.356856563417901	3.095302414465428	4.012272006637488	3.795723240215781	3.9685059608519007	4.106505774411865	4.22782075226275	4.449089873054875
IT2_1934232	4.0983637975782745	4.12213350877713	4.255635726816512	4.151599842259331	4.251491869817452	4.033897995014852	2.705663096117077	3.0822426681200894	3.167724467310903	2.9808062821446315	2.915286987892726	2.752728910048266
IT2_1936366	3.9735978353786576	4.176635411265705	3.9190372072218067	4.142517235175406	3.786677014226142	3.801609741814302	4.373828543153269	4.716815580649588	3.929207185281367	4.294678804741756	4.670827474511832	4.640761273413628
IT2_1939286	4.137305916847565	3.4970371060363927	4.28018280533543	3.986423218968704	3.6013349812370126	4.2321807901022614	2.64011210586163	3.404152323557287	2.4512772880966236	2.1797838975368924	3.094383574060427	2.282250856869597
IT2_1939403	3.6323075179795117	3.83087065319071	3.684046885714786	3.73340572179551	3.6184740896333945	3.7143317860996343	4.22587765792735	4.229840973636883	4.243824127446088	4.105895531545309	4.1733704282145325	4.168761312485607
IT2_1940296	4.200278251060081	4.191936521929341	4.14869192468998	4.265062798267088	4.36908975625575	4.102241695532926	4.708751342963105	4.5532154011913955	4.540308281138427	4.790196601296051	4.737762191747016	4.708200580260178
IT2_1943706	2.2028880790667764	3.0016880076531574	2.801697998120615	3.685160616445294	3.8740171528475105	4.10005697996119	3.5827798249959772	3.5136277197180767	3.1870311687415036	3.1954715095372057	2.8655238885069756	2.2779873902207823
IT2_1945370	6.107875768626142	6.234585094858077	6.085634075719145	6.07005362805334	6.11469279939724	6.1173284738586995	6.058784780646765	6.0867304196796015	6.012673673697502	6.1210744266371195	6.113048924010491	6.027846159625113
IT2_1946364	3.2948531529535487	3.5460960826496275	3.3034270633693144	3.8744935214438265	3.8356658625720197	3.8994517278495473	4.086021314525304	4.298238353406097	4.2432472780779085	4.229774367778948	3.9599034970381752	3.959219149706517
IT2_1948014	3.699503339661499	3.5627531285880365	4.1153296591504045	3.816769547878483	3.776099984306794	3.9463179809575784	3.5053497013048034	3.5505633008232924	3.7004087781780863	4.153395896204335	3.9528807127792467	3.8143239047369777
IT2_1948755	6.104007486495052	6.120985476622759	6.113277800405458	5.9691025556506965	5.988387502289163	6.095489368709317	5.9698648906780445	6.022899074450417	5.965613139964526	5.958085731958057	5.922435536933851	5.954431147692555
IT2_1949846	3.0605421255357723	3.5973368029921717	3.8894160934370836	4.147301056762587	4.636422688462592	4.732864723666993	4.57682196924002	4.632321285682034	4.907959262380279	5.132466056877314	4.993190019105269	4.987472602269374
IT2_1950189	6.14169183556974	6.2566770035835075	6.2461532744741	6.066946227315241	5.882624652616162	6.065341872748832	4.965739274819554	4.902961041493374	4.64468422610836	4.166971469139474	3.989232911643102	4.242066916621952
IT2_1952797	0.0	0.0	0.0	4.170113399515758	2.6918681852119573	3.6289689331952233	3.19634310569192	4.326314516135918	3.805056293863237	3.892662332044423	3.914958646049714	3.7425806756763147
IT2_1954512	3.780623261387298	3.940560391884965	3.922573912775631	4.494982877575781	3.968752879662839	3.330700612539316	3.9369239473038675	4.465180153294332	3.881544168222986	4.177804011524825	4.602035089024322	4.23349797420975
IT2_1954931	3.524932307641011	3.0941198162518004	3.672773633085794	3.895119881946849	3.9369726230990585	3.8886951286539984	2.726091537161374	3.6707508003756417	3.0878982551152507	3.0748551242917257	2.539803277287953	2.165563523251521
IT2_1955602	3.8425125994086304	3.7851744558975255	4.107216564607682	3.8171437629496925	3.9067128278043635	3.6230416552638407	3.6523059878336714	3.53049194489192	3.5731810022342585	3.4651710737843096	3.36037657846632	3.557710222086068
IT2_1958459	2.784953178021491	2.5244873233393585	2.1460848238660177	4.083323478624796	4.29253919856469	4.243967207527892	4.800724371144878	4.868461392632488	4.717868431175503	4.5061313978051025	4.621574600255232	4.561024679280308
IT2_1962172	4.822741143937912	4.845695900776704	4.829320362980893	4.6915776777461895	4.84744492210265	4.628272939325575	3.4413625095777287	3.20895462972848	2.645012988793078	1.7147080273905289	2.271577060569982	1.9996543724403517
IT2_1964783	3.4863766871584994	3.722280989003792	3.8903053090835042	4.281008483674944	4.298155749680599	3.642698108597238	3.9760668698787143	4.00377696578151	3.839884504670336	3.934890449111091	3.8014550600145083	3.8111637669406657
IT2_1966718	3.4316566857067823	3.6457763492194606	3.080044920618588	4.085050895916545	4.22331154675531	3.654868125122531	3.82119689041414	3.3514225929070474	3.6394291763681217	3.5987094901374133	3.8614116186577103	3.638315829967032
IT2_1971179	3.8402469296190223	4.017225379968671	3.966507378272542	3.553374144681306	4.249239268946949	3.942818997885121	2.777791943222229	2.783194392874502	3.0282789208797385	2.7438042494105988	3.484978069547439	2.415669384964344
IT2_1975185	4.685425882190182	4.588460496577474	4.419537901058163	5.22811953894847	4.740915452596556	4.714363292205191	4.55939510273931	4.867328338344431	4.734696715816062	5.024182559904547	5.021386089939905	5.017952019408198
IT2_1977074	3.09657877919264	3.4150400631748252	3.4261705326454392	3.9202688864119324	3.9573460208911975	4.030999018594022	4.1386747283817735	4.208851482907749	4.287141151099947	4.327940807747731	4.18603867881981	4.256225081819727
IT2_1977107	3.2623631597653127	3.2712415736103897	2.5699084913151053	2.992419251837535	3.207284193057689	2.677127301480393	3.1450218870188693	3.0594977163878183	2.65082261868804	3.7753635540340813	3.5279055107004056	3.597496706004085
IT2_1989043	3.9874159738141395	4.139050640904655	4.2405623096998974	4.077638044484668	3.92739564144938	4.174844317364345	4.085091214405377	3.395050490727315	4.075629277744052	4.123669138237467	3.7924224876318515	3.9831315009961203
IT2_1994058	4.074650386482572	3.7033733436717564	3.9044450533621204	3.8183097343072645	4.006696137422374	3.890722461778716	3.927972335773871	3.882032568178834	3.582328464372304	3.8733987443563604	3.8796282884400184	4.060103311015612
IT2_1994706	3.9829964747571727	2.8758721101942757	3.2484586372778064	4.0361254985616215	3.3903029637033604	3.4718452175326733	3.4230506594700643	3.9263910520528325	3.7761227917611726	3.267302926946276	2.936197852865387	2.9894164309428244
IT2_199555	4.591578031928726	4.615168456947158	4.654859442207698	4.450530971646307	4.83215882243018	4.602649832977268	4.577046919491798	5.015839828191172	4.908184871691949	4.429094350684969	5.060365238846271	5.043470569690335
IT2_199920	2.775999326491449	3.372594904529326	2.6143062747948926	4.10419538131411	3.823839645647895	3.7756800154369126	4.02717845903449	3.2530164175450227	3.8988412895379225	3.3708187897754076	3.020721229444737	3.288030182882079
IT2_2005333	3.8113353882414787	3.9871081951213543	3.753380212326567	4.093965435217718	4.0958155457352	3.8854441119455196	3.990336951713173	4.3029228926115115	4.045955686444036	4.237934761845199	4.355901981508555	4.033977031771318
IT2_2008184	3.616464608668467	3.5778100847163516	3.8013008031850632	3.429412648792943	4.385446636633004	3.2820050400282024	3.950643063754187	3.996348482984143	3.750076692786197	3.24166718904835	3.6748100122929723	3.5437462230642605
IT2_2008251	3.7852735587942923	4.079944372181907	3.414690368650142	4.0570155507015295	3.9622092236082156	3.7288154049355895	3.341809146051735	4.498544506364048	4.381953142904914	4.115249001413513	4.291065749738069	4.117893888537224
IT2_2010008	4.408632393791845	4.353398818622007	4.5840933783493645	4.211014235384046	4.423768509101248	4.411695147076567	4.34595849751995	4.414033335668644	4.294624622277281	4.326112198706065	4.481579848489417	4.373969766498492
IT2_2010704	3.3778146158945983	3.87234747635072	3.488386499716585	3.9521267310138617	4.017685386657368	3.850404672714505	4.107147488121544	4.0173169941174445	3.6030851054805457	4.098410913682841	3.8824615568506284	3.701596962380938
IT2_2016859	7.269814957890857	7.327147836427511	7.3669314473296925	7.1940776222857235	7.130624327669748	7.370443186142487	7.08099459581524	7.147146742632576	7.144578773583323	7.136193661641983	7.1645926888520055	7.143492214545293
IT2_2018004	3.867402352825473	3.845469379679478	3.6016604734614663	3.7022134374521967	3.7997280751617146	3.5739588361248176	4.113660976354178	3.8989753748849516	3.6867125759246786	4.120152806027038	4.045529834446985	4.009115666923466
IT2_2019303	7.5185230789766795	7.518770857124598	7.5493700068735805	7.4932957874565895	7.386449240331316	7.576274216372715	7.318556170195936	7.316683379572486	7.389017810787881	7.345338172699638	7.378240316338423	7.432951288116918
IT2_2022038	4.660292610132625	4.5833766330893395	4.3048573670812	4.6950290769265495	4.4372624159202125	4.183819737204694	4.637710695815659	4.441293469072781	4.165402235874088	4.493950394192939	4.269817383771367	4.4966090979430335
IT2_2023982	2.7171437604383604	3.6869423309565517	3.581175071764758	3.716147760852444	3.5176664557869666	3.4346857195360547	2.8857058310521975	3.321017263870169	2.8917267710612164	2.69425287036086	2.9609911534827895	2.4650078216591145
IT2_2024261	2.607665326516024	3.9069276127931105	3.244738870030635	2.801972687466388	3.3565402763856955	4.077355575474266	3.8748993181404527	3.1244807490553934	3.572128797129072	3.105780000427767	3.399464994528057	3.00255436778886
IT2_2026046	5.382116102070168	5.343086123692395	5.228880430033327	5.289041576404509	4.868029994496659	4.752277953046232	4.9726782039636666	4.636388562376981	4.568697535026359	4.691799573847481	4.773477667504177	4.550961182504618
IT2_2026755	5.651140225721191	5.686340715960948	5.653360729312552	5.574779094496051	5.518058512303713	5.63303597227993	4.698767093292134	4.544732503289011	4.531741612726257	3.9205874831692604	4.015626683909091	4.044003079106206
IT2_2027950	3.9846078850484212	3.9435771783986873	3.814704815263036	4.621877836670016	4.366939306975642	4.046294425792808	3.7937930898308325	3.6215685831377544	2.976551634438875	4.075106853900456	3.6479694921889356	3.8576480134010875
IT2_2028694	3.82572251062774	3.737349191376519	3.764463916115482	3.9990678336892485	3.849159229192628	3.6930389964929087	3.9332532769588715	3.7380167827672253	3.649533298245848	3.8195722078776453	3.7285033761645776	3.863326097922299
IT2_2030940	3.883504983177229	3.8331953943224595	3.461661912805379	3.0490939155956056	3.9383760167329145	4.190084436794543	3.8157765462641358	3.82701520515873	4.067195753145895	4.015661059336767	4.076646576149928	4.238917027432703
IT2_203164	4.2394648277389075	4.30517023588296	4.348332514280807	4.118878685788229	4.07275070746219	4.130989594183121	3.796300794618418	3.9879797786013262	3.925068311867745	3.9157785986855687	3.8105076031230714	3.9084946916337184
IT2_2031674	4.68651181437128	4.779928044259532	4.542393205167553	5.029832849130922	4.805732531366842	5.116884356444835	5.523846718125064	5.374956848165358	5.584199239897822	5.646619431429026	5.600599427415711	5.716403127532014
IT2_2033291	3.4521520085721344	3.1791100157741954	3.5476903924714955	3.9399997469935943	3.4834211261463897	2.736030455952905	3.983689110224692	4.132199935862702	3.964834036502128	3.8230016151625468	3.8068298392081976	4.104944200948672
IT2_2034001	3.936885944787436	3.5656363833365017	3.7671544139739113	3.7188688189179406	3.9996997223625668	3.8907135891494153	3.8228290058939596	4.013257914759172	3.582319658591587	3.7569788232310075	3.4147307602581116	3.8431443619691983
IT2_2034119	4.405410154247005	4.283831914343938	4.468296978522244	4.436596200585362	4.475579154241403	4.434611302899037	4.4131271853820415	4.326173227868308	4.649479463516165	4.36935446167186	4.437020237933667	4.45809931178559
IT2_2036239	4.332384932542161	4.287334900177718	4.157671523563209	4.422942351789316	4.309991984266672	4.130617293964977	4.505007591587825	4.551085968174477	4.354809676988871	4.474491692302844	4.382834375457454	4.46232185536725
IT2_2036589	3.804290821114694	3.750673939506905	3.8529342529454653	3.8572276318037373	3.9623188984306665	2.9659130916146057	3.348593481140719	3.6921286269016975	3.2430325473603325	3.5768413822416183	3.586462975561303	3.51127712304349
IT2_2037647	4.963596776394919	4.946457169285107	4.743124873258221	5.114911929812589	4.861554221179024	5.192034451856515	5.214418696508855	5.168168694170802	4.893771196696437	5.081431606152577	5.176194914753535	5.141804309057879
IT2_2038394	3.7196918643008092	3.899591641778801	3.3161387787084187	3.694396589274661	3.7553950445130857	3.6482216276728963	3.9890393030576723	4.045064756108583	3.8745053441282002	3.680647242120967	3.771287568346914	3.9313854207776315
IT2_2040200	5.6865613355616835	5.623003375014387	5.59583652995531	5.611724848188522	5.83887420558734	5.601748800289164	5.342847104881088	5.410569030204258	5.273296193408044	5.041113826849333	5.225985434439508	5.239572124375085
IT2_204084	4.333728439815927	4.435202959384711	4.70894902191995	4.17876078213831	4.057486772776722	4.733584023867735	2.572850408494747	2.885190973201111	3.522473738827877	2.3727220978920194	2.426081361477819	2.85444312107628
IT2_204117	5.197596030595562	5.064753965118616	5.231630337447725	5.226954549464779	5.193115129268208	5.18600443907128	5.154411023895552	5.296399789002524	5.1856876342126395	4.832653228616669	4.741651850110722	4.802768818429232
IT2_2045140	5.620605742633245	5.65395574854146	5.605065699961444	5.797955354800873	5.903980916845055	5.81526011183003	5.962576571133449	5.909863910923119	5.952261611587389	5.947205380679583	5.940437735271458	5.971863019845745
IT2_2049316	4.137862228450204	4.239059176651546	4.260018562474952	4.589382572527975	3.9335376845221868	4.474339209859843	4.2419527795216485	4.055059854279694	4.360444940424817	4.701983203713015	4.653810839810124	4.668778776457863
IT2_205200	3.0199170542009677	2.8448563370659286	3.241804626484348	3.656294613331662	3.565392091399876	3.8713912646053763	2.749371520047055	3.4550886678057706	4.104407828239923	3.591225772228301	3.2314787957501188	3.294652669201001
IT2_2057362	3.45284399318147	3.465943911658126	3.3312873177314097	3.4813440639497752	3.8577299786458243	4.065161360291156	3.3578913514307307	3.6275768705586153	3.755560619639505	3.8626927649567415	3.43641678225145	3.5414127720033477
IT2_206305	4.492038104112733	4.4970569915336	4.478571284842865	4.376602644569355	4.18916188283031	4.320764818112888	4.117147790481907	3.8711992397747585	3.9135398294828265	3.842394659931204	3.900425651687839	3.8710595020616747
IT2_2063950	3.991072256413962	4.268061404861856	4.043600283156195	4.3595641719764595	4.157759273505963	4.2171436471163855	4.040692363112299	4.405220956086308	4.371409738681741	4.337379067315712	4.368264573175128	4.583952023979848
IT2_207001	5.5350366564716245	5.551784839493765	5.31439407923191	5.717105589576208	5.426654108911555	5.639354891828102	5.808768737327025	5.743458949492062	5.591054094845673	5.643800214939532	5.698949953215331	5.716936920437571
IT2_2071417	5.692068612590707	5.362220653390923	5.105630652495504	5.200548554551593	5.503263856239307	5.475622664596344	4.982869141602527	5.527332557036044	5.171742458341637	4.9526408884189665	5.298869980538877	4.8875438955588
IT2_2073539	3.7991664011630997	3.2468580532061986	3.1298686483865295	3.644552508853906	3.696373016693258	3.7074552149257904	3.410995209526419	4.174623271731352	3.5820761360680757	3.4626093230721637	3.4498011854738344	3.327860379039207
IT2_2075295	4.269056484547753	4.0779083710631685	3.7319220230128436	4.375321627329693	3.313793834727449	4.087085252371394	3.7994471517563673	4.097370071526948	3.7215338661631976	3.906034645118537	4.000021141210028	4.103429553119142
IT2_2076475	3.5785831472254723	4.025220011943583	3.955796687192829	3.9945329640048883	4.24924959505367	3.8027075644236765	4.023643097918415	3.832897558894285	3.3930123805643433	3.732291412019023	3.991581735339819	3.739938492650587
IT2_2081668	4.067754198536943	3.640830853580518	3.5984447148041117	3.660649636651598	3.547903164759435	4.064077249868359	3.6090060884664714	3.36230063005522	3.067595997189125	3.728206115240502	3.541780959124004	3.5555284452710687
IT2_2082544	4.070100282720317	4.01294862454138	3.852461702230696	4.068666150621969	4.318029655084845	4.484273662058307	4.428269176720449	4.399385964001211	4.092368004947505	4.096643496200142	4.100210698094841	4.187409048120742
IT2_2086086	5.209976232792188	4.811851455356149	4.6544118152750755	4.851238377999886	4.827239016835579	4.867807166548813	4.757686373057895	4.710752352751132	4.5021675113517	4.35415455746699	4.539474446277572	4.387191880061858
IT2_2089844	4.181388577005258	4.961543621193239	4.308401638808463	4.263267957775027	4.26512294951687	4.543758575477945	4.877006083697798	4.543854274567224	4.824294417314074	4.407591313860975	4.493435204566628	4.611100386973441
IT2_2090922	3.670208533691132	3.4317224870256577	3.466771657008517	4.027437709564703	3.4259729809005632	3.647681420138047	4.262053755610581	4.123214068424088	4.108967969408195	4.213717323396433	4.1423408382099485	4.379812656487369
IT2_2092509	4.135272188864651	3.605104848926239	3.4666200814559773	3.8838856465783653	3.662152848148098	3.8594965874306095	3.5733117651685147	3.681476182302146	3.236891841266964	3.688054993013262	3.825686005352816	3.649713872058573
