contig_id	IT1_A	IT1_B	IT1_C	IT2_A	IT2_B	IT2_C	IT3_A	IT3_B	IT3_C	IT4_A	IT4_B	IT4_C	length
IT1_237979	13	19	14	14	8	6	6	10	12	8	28	18	3149
IT1_2380437	31	24	32	16	10	19	16	15	15	24	26	16	4687
IT1_2381853	84	122	158	126	64	109	119	150	182	253	288	208	8711
IT1_2382250	228	266	305	235	170	210	231	289	345	456	614	403	28264
IT1_2383384	624	781	784	305	282	350	62	84	86	63	86	70	43450
IT1_2383408	68	85	98	60	43	48	50	62	50	101	142	110	7899
IT1_2385915	18	18	24	6	8	10	7	14	7	9	6	8	3151
IT1_2386141	43	30	26	24	26	15	38	32	54	43	26	36	5689
IT1_2386531	67	102	121	59	72	75	84	80	99	125	194	94	14165
IT1_2387295	20	38	34	24	31	20	32	52	43	55	62	48	4296
IT1_238767	24	24	26	22	18	10	16	26	26	37	43	26	5595
IT1_2387853	12	18	6	14	2	8	6	8	6	10	8	2	3010
IT1_2389348	88	129	122	94	74	69	68	43	70	93	120	85	8805
IT1_2389752	32	57	42	41	29	48	34	41	40	62	82	46	6551
IT1_2389878	70	71	86	67	48	34	52	74	46	89	121	94	5141
IT1_2389937	28	58	28	44	23	16	38	18	47	49	68	39	7602
IT1_2389984	16	18	40	6	10	6	10	16	12	8	14	14	3639
IT1_2390061	96	62	85	41	43	50	37	42	50	125	168	119	3964
IT1_2390266	478	632	533	454	350	338	237	546	435	398	555	420	53669
IT1_2390505	141	161	184	88	95	102	73	96	83	147	175	114	10010
IT1_2391629	53	58	68	55	26	26	48	57	63	58	82	45	9779
IT1_2392108	20	22	26	6	8	10	4	8	14	12	22	2	3067
IT1_2392230	424	576	568	548	431	470	441	579	414	690	736	556	12171
IT1_2393338	31	50	40	31	34	35	39	58	41	49	71	43	9006
IT1_2393643	23	28	20	17	4	13	18	20	24	24	36	29	4543
IT1_2393920	46	34	68	28	16	28	35	36	40	75	112	64	7460
IT1_2394751	506	633	549	354	368	343	223	418	363	295	398	270	35907
IT1_239559	32	36	28	16	22	14	25	19	26	32	32	12	5826
IT1_2395710	20	20	30	19	10	17	25	27	28	64	68	38	3872
IT1_2396102	4338	4829	4978	4744	3651	4401	4836	5636	4748	7203	8328	6321	41775
IT1_2396312	20	38	25	13	8	16	8	10	8	31	36	14	3172
IT1_2397169	110	119	100	97	77	73	76	152	77	111	132	82	11696
IT1_2397530	48	47	52	28	37	22	37	39	53	56	87	58	8344
IT1_2398633	40	40	28	24	15	10	20	30	21	13	22	18	3597
IT1_2398953	55	76	50	50	27	32	35	28	33	39	49	30	3965
IT1_2399293	80	62	97	46	28	47	34	60	59	113	90	105	3178
IT1_2400120	34	18	28	17	0	6	4	8	6	8	12	10	3188
IT1_2400234	32	31	38	19	12	13	21	20	17	24	28	31	4637
IT1_240104	130	154	130	130	97	95	89	112	106	131	152	96	6483
IT1_2402825	78	91	89	50	58	51	44	71	67	68	78	60	3037
IT1_2403873	63	49	66	22	26	23	34	38	23	14	26	25	8359
IT1_2404959	17	6	34	14	4	8	8	28	14	58	38	28	3214
IT1_2406295	101	123	114	66	40	76	84	82	88	124	170	153	16754
IT1_2406323	124	126	164	139	161	68	93	111	99	240	306	210	12532
IT1_2406538	165	209	188	109	86	122	178	167	163	304	401	246	19859
IT1_2406851	228	274	233	152	131	179	134	128	133	244	297	194	17619
IT1_2407058	50	80	75	43	31	46	57	52	26	60	94	68	6427
IT1_2407703	104	98	109	70	51	55	69	87	81	69	101	79	12308
IT1_2409271	347	370	417	342	267	237	417	381	440	810	993	666	6940
IT1_2409460	22	33	32	42	12	18	22	18	20	56	71	42	3854
IT1_2409490	216	299	347	243	185	221	236	427	352	523	627	452	33727
IT1_2410946	44	50	25	17	14	17	13	27	18	25	42	20	5537
IT1_2411207	57	64	77	62	52	47	54	54	63	105	103	121	7994
IT1_241221	68	79	84	83	73	52	78	90	78	136	118	88	6153
IT1_241372	46	35	42	25	12	20	19	14	25	25	18	32	5819
IT1_2413950	166	191	176	185	95	98	86	111	137	101	156	92	23984
IT1_2415578	54	55	90	59	40	45	74	61	85	101	117	83	6189
IT1_2416949	7	26	6	5	0	4	11	20	24	47	46	36	3558
IT1_2417213	33	41	35	38	20	27	31	32	30	39	40	52	3631
IT1_2417621	216	217	246	246	202	175	186	264	208	245	282	231	3712
IT1_2419019	83	122	104	92	90	87	106	196	114	159	210	189	16312
IT1_2419561	11	30	25	23	10	15	26	20	15	42	35	21	3815
IT1_2420744	37	87	50	45	42	40	21	56	40	64	53	38	7778
IT1_242192	1167	1516	1443	1476	1101	1181	2501	2784	2770	4877	5702	4471	66317
IT1_242235	65	74	76	83	84	66	79	134	115	124	148	121	9106
IT1_2422532	36	36	34	28	23	13	10	26	18	20	27	22	6703
IT1_242395	56	35	34	17	20	16	23	33	17	43	57	30	6712
IT1_242565	86	159	195	40	69	78	52	77	81	73	82	64	11643
IT1_2426808	42	36	27	24	16	31	12	36	16	24	33	27	7710
IT1_242687	172	172	174	136	72	93	96	204	161	168	166	134	9724
IT1_2428372	52	49	58	37	33	30	32	52	51	48	68	49	4986
IT1_2429798	23	26	22	10	13	12	15	13	8	23	19	14	3747
IT1_2430404	764	885	846	515	436	462	116	175	107	59	88	40	10357
IT1_2431146	40	51	44	71	35	26	62	103	67	70	90	68	3663
IT1_24316	40	43	47	42	24	39	40	75	59	113	120	112	9067
IT1_243174	190	214	268	123	59	134	91	106	115	264	309	264	7934
IT1_2432908	64	43	71	66	40	52	62	71	63	72	90	75	4418
IT1_2433807	16	31	18	18	14	14	17	34	23	32	50	29	4181
IT1_2434301	94	125	98	100	83	54	67	86	64	78	73	60	11771
IT1_2434511	19	32	18	18	8	27	27	13	25	31	47	31	3292
IT1_2435163	83	127	86	69	44	60	51	69	73	96	142	70	11642
IT1_2435366	34	12	10	12	10	14	14	20	12	12	32	8	3088
IT1_2436138	130	120	125	119	85	101	154	164	120	233	257	224	6694
IT1_2436154	20	26	35	12	12	16	35	38	39	68	45	41	5621
IT1_2436158	30	56	30	30	24	26	37	53	38	54	60	42	3589
IT1_2436228	40	62	26	20	23	20	20	37	26	48	44	40	5083
IT1_2436569	137	130	147	88	68	76	75	69	116	163	185	188	15054
IT1_2436669	33	32	34	24	30	17	29	23	37	37	61	49	4014
IT1_243761	38	57	38	40	27	50	38	47	38	74	60	74	6478
IT1_2437897	30	48	22	12	22	30	26	22	32	24	36	27	6053
IT1_2438366	60	68	73	35	28	32	24	22	13	34	44	23	5492
IT1_243900	29	30	45	31	28	16	26	52	26	36	60	61	7115
IT1_2439179	27	42	53	57	19	22	41	54	24	58	67	32	5628
IT1_2440437	60	83	53	34	22	50	26	36	32	21	36	20	6669
IT1_2440764	41	53	57	41	18	15	39	30	21	68	84	46	5090
IT1_2441930	101	131	137	101	75	93	198	233	221	326	395	275	11483
IT1_2444917	215	204	257	252	156	174	182	221	183	241	243	204	18683
IT1_2445247	24	51	40	16	14	8	11	10	22	14	16	16	5362
IT1_2445993	32	39	40	17	12	28	20	30	26	32	25	21	5417
IT1_2446150	83	94	69	88	66	68	64	127	76	108	111	113	5017
IT1_2446376	28	45	43	16	20	19	21	19	29	19	40	19	7062
IT1_2447858	36	37	52	69	49	50	59	61	54	90	121	85	6932
IT1_2448647	155	179	163	127	89	86	109	125	129	193	214	190	17186
IT1_2449399	166	202	185	206	107	117	154	198	243	235	328	263	19541
IT1_244941	32	47	68	40	24	30	51	68	59	74	111	91	3361
IT1_2449452	11	12	28	8	4	6	10	8	6	10	14	14	3195
IT1_2450153	20	37	30	22	19	13	19	14	18	34	33	14	4445
IT1_2450646	43	69	35	54	18	21	27	26	36	65	74	50	6709
IT1_2453290	839	1125	1221	737	429	485	497	618	809	1129	1377	1019	14907
IT1_2456522	241	262	283	244	164	183	215	220	209	233	272	223	25518
IT1_2457277	41	39	56	30	16	19	34	28	24	52	78	60	3604
IT1_2457493	35	49	42	27	18	36	18	7	18	51	32	38	4168
IT1_2457803	11	27	10	4	6	8	4	12	7	6	23	8	3290
IT1_2459417	36	40	31	27	33	11	51	32	43	60	112	62	3486
IT1_2460331	53	78	66	34	39	48	61	46	39	38	51	42	9742
IT1_2460348	16	30	28	24	12	19	10	16	6	21	15	16	3313
IT1_2461412	48	62	50	24	26	16	24	43	26	53	47	38	8864
IT1_246369	111	121	146	71	49	90	16	24	10	4	14	4	5514
IT1_2465007	42	31	40	22	24	22	7	28	20	48	38	16	4367
IT1_2467322	91	144	114	75	89	104	118	139	130	163	190	152	20577
IT1_2467734	54	98	94	50	41	40	49	62	71	98	105	80	6304
IT1_2469073	8	16	15	8	8	8	14	16	18	14	18	17	4255
IT1_2470486	244	286	317	134	125	168	38	47	56	40	53	48	21950
IT1_2471147	26	40	13	17	10	19	22	32	15	20	24	5	3276
IT1_2471167	36	62	44	20	18	21	16	41	23	57	53	47	3820
IT1_2472580	45	54	58	43	37	44	97	124	91	150	176	142	5903
IT1_2473198	36	49	46	23	23	20	28	20	44	52	47	32	5560
IT1_2474472	253	330	257	266	213	315	450	320	307	308	315	254	5113
IT1_2476214	6	32	27	14	18	10	10	16	20	20	34	22	4937
IT1_2476805	40	45	50	38	15	38	40	53	35	80	111	71	5780
IT1_2478098	32	19	28	14	10	14	17	18	20	30	41	18	4420
IT1_2479561	45	39	60	44	25	46	43	55	38	104	135	84	4071
IT1_2480387	9	20	22	8	6	6	9	6	8	10	14	6	3498
IT1_248146	22	28	32	30	9	18	23	21	18	28	26	22	6094
IT1_2481473	10	36	34	19	5	6	12	10	14	16	24	16	3965
IT1_2481974	330	406	430	495	298	425	310	438	352	487	614	423	15938
IT1_2482066	26	49	33	25	29	40	32	42	24	62	81	56	7310
IT1_248214	65	102	101	79	80	63	66	136	141	209	230	199	13895
IT1_2482365	10	38	15	12	4	4	14	9	9	12	18	2	3055
IT1_2482761	27	42	34	24	26	26	12	39	14	31	28	23	6198
IT1_2482806	37	59	40	47	25	23	34	53	27	39	49	26	5282
IT1_248502	17	22	19	6	14	22	16	14	13	18	22	19	3017
IT1_2485179	34	16	35	14	4	22	8	18	12	25	10	9	4434
IT1_2485240	22	45	33	14	10	12	31	48	29	64	63	46	3055
IT1_248604	60	86	118	86	53	69	96	107	138	219	259	175	4839
IT1_2486073	92	94	120	96	113	89	105	140	129	162	240	163	10953
IT1_2487867	41	22	26	20	14	20	4	26	20	29	40	34	3195
IT1_2488588	129	154	102	102	91	104	106	149	152	159	205	155	18075
IT1_2488593	26	30	10	10	6	10	14	8	13	24	11	20	4237
IT1_2488830	22	21	36	17	20	4	16	14	8	18	12	14	5178
IT1_2490012	64	95	73	52	28	30	30	38	41	44	59	35	5184
IT1_2490064	225	290	293	244	201	261	187	253	183	296	346	283	5109
IT1_2490086	44	72	73	30	22	31	8	24	21	25	18	10	5301
IT1_2492148	37	62	42	38	26	35	51	44	47	59	55	69	7095
IT1_2496632	21	15	24	6	8	8	4	9	6	18	18	14	3164
IT1_2496793	26	26	24	8	10	4	10	8	12	9	20	1	3486
IT1_2498472	14	12	22	14	4	4	8	18	20	64	65	56	3147
IT1_2498544	895	1179	1035	933	873	825	1188	1283	1282	1942	2121	1665	24372
IT1_2498616	86	103	84	76	46	75	71	79	69	135	151	131	10519
IT1_2498808	1422	1953	1726	1318	1104	1184	1338	1435	1369	2013	2450	1878	20999
IT1_2499332	10	28	46	20	30	19	16	22	21	24	20	29	3257
IT1_2499783	238	260	279	208	148	147	248	249	195	331	351	283	15381
IT1_2500397	69	86	72	50	71	40	57	67	59	109	117	115	6227
IT1_2500566	54	66	61	58	61	55	57	82	53	70	81	82	5272
IT1_2500634	27	36	41	16	10	14	5	13	7	7	21	18	3692
IT1_2501511	209	230	252	131	89	149	115	112	150	174	219	185	11531
IT1_2502176	27	26	34	12	14	9	8	14	13	14	10	16	3633
IT1_2502321	105	108	106	62	50	56	67	89	102	111	145	74	4093
IT1_2504999	23	37	33	18	4	8	8	12	14	22	12	14	3330
IT1_2505799	19	9	19	15	10	14	30	28	47	56	50	50	3398
IT1_250798	90	93	87	59	42	79	49	79	63	95	138	94	10091
IT1_2510550	40	87	88	40	28	14	17	18	18	23	22	16	8017
IT1_2510633	37	50	80	31	41	48	64	37	51	88	66	65	3211
IT1_2511224	129	144	211	107	64	83	52	56	79	163	163	138	24372
IT1_2511593	467	584	570	207	182	218	88	81	89	90	114	89	38369
IT1_2512026	23	48	29	18	16	6	14	10	24	40	51	20	4494
IT1_2512353	23	20	15	8	6	8	8	16	4	20	9	7	3651
IT1_2514025	29	25	26	20	14	22	28	48	31	73	65	52	6411
IT1_2514657	171	261	244	186	148	164	202	261	219	291	380	263	12768
IT1_2516578	18	13	16	8	9	8	26	30	27	54	30	26	3602
IT1_2517265	58	76	94	61	28	32	27	42	24	39	62	32	4791
IT1_2518135	73	106	63	87	77	65	39	49	76	127	188	141	9973
IT1_251995	165	234	210	142	118	110	84	88	85	100	90	85	8011
IT1_2520107	67	98	89	59	48	54	59	70	45	76	89	66	6005
IT1_2520236	278	309	320	255	224	204	269	335	293	399	469	379	20334
IT1_2521144	520	640	514	452	453	339	287	346	359	266	370	256	21865
IT1_2522480	30	30	23	6	10	10	14	6	24	25	20	21	4739
IT1_2522642	739	980	842	895	673	711	920	1050	1128	1601	1805	1355	17096
IT1_2523234	36	36	54	14	23	22	64	71	43	98	123	91	6578
IT1_2524744	57	57	58	55	54	30	36	53	36	52	56	33	7084
IT1_2526530	18	20	29	12	6	16	11	13	17	20	26	18	4331
IT1_2526700	9	21	18	15	2	5	3	10	9	23	8	11	3082
IT1_2526750	26	34	22	22	10	16	26	36	28	31	29	28	5933
IT1_2527650	157	193	190	124	81	131	107	88	136	215	295	256	10983
IT1_2529322	22	38	48	38	21	18	32	32	22	52	48	43	4254
IT1_2530492	75	64	91	62	36	45	30	51	59	91	96	95	7708
IT1_2530548	53	90	65	59	36	40	53	90	83	47	81	56	3296
IT1_2530725	26	24	46	18	10	4	11	14	22	46	55	34	3508
IT1_2530759	181	225	296	209	153	180	212	248	261	533	647	500	15246
IT1_2531739	173	142	151	95	110	99	161	210	184	196	251	185	11182
IT1_2531789	58	88	88	21	26	28	22	28	23	22	51	24	8285
IT1_2532146	36	36	56	13	12	20	28	18	25	45	59	37	5214
IT1_2532237	72	29	48	45	25	40	61	80	80	103	85	95	9815
IT1_2533701	48	66	52	41	32	23	26	26	28	33	52	37	7849
IT1_2533996	223	214	235	170	136	149	176	194	235	444	483	355	7917
IT1_2534068	40	37	40	22	30	31	27	43	46	61	68	42	5363
IT1_2535566	18	20	30	6	2	15	12	11	8	5	18	6	3834
IT1_2536268	810	1051	1068	854	586	673	880	907	946	2338	2877	2140	14298
IT1_2536762	152	163	141	209	97	136	169	138	108	92	106	81	14244
IT1_2536963	62	71	72	62	33	56	20	12	17	25	60	18	3061
IT1_2537430	26	13	20	16	10	7	16	17	15	31	20	32	4062
IT1_2537856	42	50	61	25	20	28	35	22	21	60	45	40	7822
IT1_2538577	108	94	113	64	67	79	40	57	49	62	69	57	9154
IT1_2539062	67	73	82	41	14	28	24	8	14	21	17	27	3044
IT1_2539962	144	150	173	124	67	39	35	61	64	59	75	48	14671
IT1_2540705	61	83	54	31	36	34	51	54	51	85	82	72	10719
IT1_254149	127	121	134	94	92	94	58	37	43	66	63	54	13479
IT1_2543045	25	22	12	17	16	8	14	38	31	22	38	36	3247
IT1_2543182	20	30	28	13	14	17	12	10	16	8	22	14	4110
IT1_2543183	53	77	41	54	39	59	46	74	68	116	104	60	8467
IT1_2543591	24	41	22	12	10	12	18	12	7	26	24	18	4401
IT1_254751	32	37	46	24	20	16	14	18	20	34	26	28	6077
IT1_2547849	40	40	36	19	12	22	32	22	14	41	61	28	8114
IT1_2547861	140	173	161	140	100	118	69	108	127	99	142	89	7359
IT1_2550032	20	44	35	21	26	12	18	36	44	51	46	57	3315
IT1_255013	166	266	258	186	127	167	110	164	97	123	171	141	14200
IT1_2550894	30	26	26	32	30	20	20	12	8	31	23	28	5003
IT1_2551014	8	37	13	18	12	23	18	12	26	34	28	20	4687
IT1_2551467	34	16	22	22	6	8	13	23	15	12	16	10	3370
IT1_2552147	21	14	32	23	14	18	18	25	24	31	33	26	3209
IT1_2553998	42	61	45	30	26	23	16	8	31	23	42	28	7268
IT1_2554581	230	289	271	181	202	216	142	212	194	258	283	227	11324
IT1_2557014	12	21	24	14	4	4	16	18	22	32	14	16	3869
IT1_2557145	24	36	29	22	29	39	17	34	34	33	34	11	5677
IT1_2557305	15	18	26	4	16	14	12	12	18	9	14	10	3592
IT1_2558996	56	62	60	51	45	42	79	95	68	117	115	134	9970
IT1_2561931	101	112	185	64	54	73	16	28	31	43	43	34	11173
IT1_2564205	29	50	68	31	24	20	20	18	14	17	24	4	6095
IT1_2565272	11	15	22	17	12	14	8	20	27	22	22	29	3167
IT1_2566709	3123	3700	3542	3031	2635	3214	2949	3972	3381	5824	6897	4883	57041
IT1_2568506	76	105	104	71	98	56	46	48	52	26	49	30	6197
IT1_2569169	120	167	150	143	90	137	180	268	175	397	442	333	20623
IT1_2570803	64	105	84	63	86	45	86	76	110	170	195	140	9537
IT1_2570828	5038	5900	6702	4594	3452	4338	2153	2854	2644	1906	2148	1571	36516
IT1_2571321	21	32	43	6	8	20	11	6	14	30	10	20	3405
IT1_2571868	52	73	48	42	51	29	30	63	36	91	74	57	11029
IT1_2572176	364	495	553	154	112	131	41	48	52	52	54	37	21636
IT1_2574237	72	92	96	71	63	60	108	79	122	187	203	166	11253
IT1_2574254	360	399	450	335	218	268	458	500	568	900	1109	746	16305
IT1_2575102	167	173	164	80	73	110	63	71	59	76	92	90	12928
IT1_2575131	19	20	32	17	6	8	4	12	10	22	4	13	3329
IT1_2575291	24	20	22	8	14	22	24	35	32	32	48	36	3131
IT1_2576875	27	39	42	18	13	17	15	33	28	25	37	37	5730
IT1_2577459	42	50	35	18	18	22	22	34	37	51	44	64	6621
IT1_2578173	55	67	66	84	52	44	99	115	113	181	214	156	4272
IT1_2578778	81	113	130	68	45	69	102	111	88	164	231	203	5650
IT1_2579003	45	63	80	39	34	38	45	53	35	62	80	74	4466
IT1_2579066	100	131	141	75	60	88	92	130	88	95	140	115	3664
IT1_2579271	837	968	878	846	572	518	503	852	636	574	660	577	12986
IT1_2580587	50	66	55	19	19	18	9	9	16	24	41	19	7444
IT1_2580880	4142	5009	4841	3925	3391	3197	3572	4345	3789	5366	6317	4575	121150
IT1_2581047	87	99	105	101	55	78	54	95	106	156	198	89	6654
IT1_2581095	14	39	18	28	10	14	25	17	12	28	14	17	5344
IT1_2581209	20	40	22	22	22	20	61	40	66	85	104	89	6526
IT1_2581930	42	67	81	50	26	37	62	45	52	51	86	77	6625
IT1_2582067	35	23	29	26	18	18	24	28	36	70	67	48	6421
IT1_2582385	34	24	39	18	29	30	17	35	29	45	36	31	3549
IT1_2583318	206	198	172	142	126	111	109	162	137	148	203	132	25707
IT1_2584061	72	94	110	80	76	40	63	126	63	70	74	58	7313
IT1_2585054	38	52	66	40	30	27	40	50	40	103	145	72	12118
IT1_2585330	101	76	113	62	49	52	32	65	44	54	71	43	6674
IT1_25860	111	127	149	118	57	79	152	119	178	369	390	293	8292
IT1_2586462	121	141	122	88	92	75	109	148	130	175	192	126	17342
IT1_2589619	36	44	34	28	22	26	17	18	20	22	33	40	4568
IT1_2590200	16	24	18	6	10	12	34	30	45	52	86	47	3375
IT1_2594557	98	95	85	83	89	85	74	98	84	90	114	83	3795
IT1_2595711	67	48	80	58	52	40	44	73	46	72	86	64	3999
IT1_2596683	193	276	269	203	107	145	262	298	339	574	620	448	34021
IT1_2597544	73	121	128	71	75	94	90	99	106	206	267	208	10982
IT1_2599656	89	71	92	74	50	52	30	64	72	86	101	77	11270
IT1_2599753	24	14	14	18	6	8	0	8	23	20	14	14	3386
IT1_2601968	20	33	34	16	10	9	22	22	16	20	27	40	3639
IT1_2602497	42	61	55	51	51	41	53	58	66	88	106	87	6066
IT1_2602532	34	47	43	29	22	24	22	31	21	29	22	41	4825
IT1_2602852	173	226	208	195	181	137	221	259	259	336	334	283	19249
IT1_2603487	22	26	14	8	4	14	20	20	17	14	14	20	3142
IT1_2606268	218	321	271	246	209	240	225	256	255	322	400	339	13519
IT1_2606344	26	22	20	16	12	6	20	19	15	22	27	20	3961
IT1_260651	36	80	49	29	43	41	27	34	38	85	78	59	8075
IT1_260734	40	48	42	20	17	19	42	47	66	58	91	45	5458
IT1_2608451	92	104	80	84	38	64	99	122	121	118	155	133	5397
IT1_2609392	36	47	26	20	20	18	46	46	31	59	42	24	6278
IT1_2609396	22	36	50	28	22	24	64	62	53	109	169	88	4255
IT1_2613068	22	24	29	10	6	15	8	16	13	32	38	30	4585
IT1_2613106	33	36	30	20	6	16	8	8	16	26	40	36	5692
IT1_2613299	21	23	22	23	4	7	6	7	5	17	22	14	3064
IT1_261338	23	34	24	24	12	14	14	15	16	4	8	8	3549
IT1_2615855	182	247	292	158	96	140	93	121	141	252	325	239	21214
IT1_2615879	8	22	10	10	2	6	20	16	20	24	42	24	3270
IT1_2615925	59	48	55	49	25	40	47	44	64	82	99	69	5810
IT1_2616018	24	44	29	20	14	12	21	27	34	30	39	36	4689
IT1_2617117	26	20	27	20	14	13	10	18	8	22	26	16	3166
IT1_2619142	232	292	248	185	156	140	43	87	32	16	17	11	3691
IT1_2619179	21	37	18	12	25	17	15	22	20	30	32	22	5436
IT1_2620369	104	92	153	104	89	68	156	130	153	249	321	225	12448
IT1_2621464	14	12	16	18	11	16	4	24	8	39	26	11	3889
IT1_2622962	173	193	180	157	142	122	151	190	212	264	352	260	5498
IT1_262327	49	48	43	31	23	20	16	18	25	45	63	42	8172
IT1_2624101	856	1048	940	665	686	602	735	799	749	1035	1276	883	45742
IT1_262471	72	87	83	74	51	54	57	71	74	74	123	76	11446
IT1_2624785	8	12	10	8	0	6	15	26	9	20	20	20	3355
IT1_2625438	71	71	73	38	51	35	28	50	91	66	55	58	15715
IT1_2625799	120	97	113	83	56	59	53	66	82	112	123	101	10254
IT1_2625901	15	16	14	12	6	4	4	6	8	6	18	8	3079
IT1_2627429	14	28	22	21	12	4	10	21	16	18	26	23	3908
IT1_2627735	38	42	20	9	16	18	18	28	26	43	56	41	6540
IT1_262788	23	27	45	16	3	13	17	34	26	30	48	30	6217
IT1_2628469	16	20	12	12	8	2	8	7	18	18	10	8	3289
IT1_2633046	31	68	61	54	31	34	27	39	43	45	82	50	7882
IT1_263315	349	395	383	351	236	337	456	483	410	478	527	336	29088
IT1_2635110	127	186	146	42	45	47	6	1	9	9	4	4	9390
IT1_2638883	274	283	257	173	148	182	110	98	130	163	196	127	21006
IT1_2640159	37	49	38	12	15	8	13	12	13	32	20	14	5093
IT1_2642706	14	19	22	16	12	6	8	6	4	7	20	6	3543
IT1_2644731	28	44	58	36	24	26	55	40	36	68	43	52	4456
IT1_2644850	20	20	20	15	8	9	8	10	12	24	30	24	4070
IT1_264514	76	115	97	48	36	37	58	58	66	80	118	90	9444
IT1_2645162	32	26	18	4	8	11	14	12	16	18	24	10	3810
IT1_2646056	36	40	22	14	8	8	16	6	6	14	20	23	3437
IT1_2648141	33	36	50	24	20	19	40	37	49	70	72	52	7452
IT1_2649642	13	32	60	10	8	8	20	16	18	25	43	32	5491
IT1_2649766	98	96	127	101	64	73	117	154	161	222	303	235	16866
IT1_2650851	18	38	38	4	26	16	18	16	22	26	46	23	3457
IT1_265248	23	26	27	4	13	32	49	62	47	69	88	53	3566
IT1_2652546	22	43	23	16	2	16	25	18	31	22	29	24	4638
IT1_2653090	46	42	56	38	16	22	8	32	18	22	30	28	6662
IT1_2653240	61	38	60	40	23	22	25	20	15	48	42	24	7071
IT1_2654291	29	39	58	40	16	28	19	38	34	36	39	50	3848
IT1_2655753	53	99	81	49	70	31	64	60	84	103	168	118	5692
IT1_265656	16	26	23	10	16	16	10	10	14	12	16	15	3336
IT1_2656852	16	34	28	10	14	10	18	18	15	10	28	10	3242
IT1_2658276	16	22	20	5	6	6	17	21	8	16	25	26	3069
IT1_2658530	46	70	54	52	26	18	18	22	29	28	8	16	3330
IT1_2659152	48	57	49	36	42	22	41	93	88	145	148	112	7358
IT1_2659907	6	16	12	8	12	6	16	20	10	8	18	2	3212
IT1_2659956	68	54	88	69	45	65	90	141	127	360	432	309	7427
IT1_2660461	40	50	30	40	18	25	36	28	17	31	25	18	6866
IT1_2660777	11	14	20	3	10	7	9	21	24	32	27	24	3328
IT1_2661302	36	28	32	29	18	32	15	38	42	56	53	47	5719
IT1_2662687	106	141	111	88	63	70	67	74	110	121	144	106	5392
IT1_2662803	44	86	73	29	26	32	35	17	46	44	63	64	7918
IT1_2663368	358	502	534	302	201	312	260	335	267	608	616	592	7943
IT1_2665356	38	65	49	26	26	35	18	17	10	31	48	15	3879
IT1_2665411	62	56	97	30	16	28	25	12	26	43	56	34	10597
IT1_2665724	48	86	97	47	42	32	22	26	18	14	25	20	8752
IT1_2665812	46	60	43	31	44	23	44	38	52	68	109	81	9448
IT1_2666052	27	27	23	16	12	19	15	15	28	10	14	34	4246
IT1_2668295	37	41	32	28	30	22	20	28	24	25	33	18	4007
IT1_2670103	80	73	78	46	38	32	75	66	89	88	112	103	5450
IT1_2671034	122	161	162	100	106	76	72	121	96	134	183	142	10253
IT1_2671768	82	69	94	72	49	73	60	85	74	106	114	102	4318
IT1_2672325	6	17	17	28	10	8	18	14	16	25	42	18	3560
IT1_2676677	39	44	34	24	53	40	34	36	36	43	46	41	3288
IT1_2676781	26	20	34	16	12	7	24	18	9	14	29	22	3498
IT1_2677738	16	25	24	16	14	20	42	40	33	64	77	40	5936
IT1_2678582	38	49	49	30	45	28	37	38	44	74	92	82	3191
IT1_2681126	1166	1405	1299	1324	975	1180	2218	2703	2503	4477	5178	3918	73522
IT1_2681873	36	61	56	35	25	40	19	28	14	29	35	42	7942
IT1_2683685	76	87	85	108	84	94	94	82	79	133	145	103	5743
IT1_2684660	16	16	31	32	17	18	40	50	28	75	69	78	5769
IT1_2685499	44	58	76	47	38	42	54	48	78	119	121	80	6116
IT1_2686077	111	121	89	84	79	92	103	99	92	135	162	155	6227
IT1_2686694	58	71	83	56	52	79	76	116	107	151	212	141	8705
IT1_2688204	467	487	543	362	323	313	358	367	406	634	787	544	56256
IT1_268854	14	20	11	18	13	20	12	17	43	76	84	86	3669
IT1_2688969	12	14	16	12	9	9	0	12	16	10	15	12	3705
IT1_268915	27	26	28	20	10	12	23	39	36	82	76	70	5037
IT1_2689498	552	675	520	583	484	572	618	635	553	811	984	780	6604
IT1_2692518	24	20	30	19	14	8	17	34	42	67	89	83	4112
IT1_269318	28	19	18	8	0	6	12	24	15	10	11	13	3100
IT1_2694274	15	29	22	12	8	10	25	12	22	21	34	24	3867
IT1_269527	306	330	489	243	162	231	136	92	118	135	169	145	14185
IT1_2695485	22	20	24	6	12	4	7	17	12	28	24	22	3009
IT1_2695601	21	36	18	10	12	14	12	21	10	23	18	16	3178
IT1_2703636	472	448	542	329	256	299	235	308	227	293	313	261	69367
IT1_2704162	51	56	46	46	43	44	35	35	36	28	28	29	7916
IT1_2706452	27	53	36	20	34	16	22	21	34	56	46	43	4189
IT1_27070	68	62	68	70	42	39	28	65	37	39	36	43	8076
IT1_2707591	213	232	214	243	225	244	518	602	216	288	328	242	13329
IT1_2708865	48	33	40	47	23	19	29	44	27	52	76	67	7921
IT1_2710014	138	125	111	86	116	80	92	145	124	122	155	109	4568
IT1_2710137	333	425	522	357	189	260	113	80	119	92	125	76	26736
IT1_2710480	46	62	53	44	31	34	51	52	56	100	117	76	6297
IT1_2710586	62	111	97	56	91	89	87	83	132	118	117	91	7778
IT1_2710850	34	22	22	22	12	31	16	40	17	32	26	14	3648
